nEvent , x0 , y0 , Ax , Ay , err_x0 , err_y0 , err_Ax , err_Ay , chi2 
7067 , 0.0704505 , -0.130965 , -0.000135237 , 0.000244782 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00561802
7067 , 4.19345 , 11.1774 , -0.00815218 , -0.0212494 , 0.0515906 , 0.0663285 , 3.77076e-05 , 5.28014e-05 , 12.2424
7069 , -0.018528 , -0.135374 , 3.81534e-05 , 0.000265092 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0433201
7069 , -12.863 , 1.09569 , 0.0241154 , -0.00117566 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 34.9532
7070 , -0.129849 , -0.0164511 , 0.000240843 , 2.32517e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0134933
7070 , -6.19956 , -12.7044 , 0.0119173 , 0.0241598 , 0.0496056 , 0.0497411 , 3.66178e-05 , 3.53792e-05 , 31.2726
7071 , -0.0924041 , -0.18639 , 0.000186546 , 0.000353171 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0253888
7071 , -8.24432 , -4.10909 , 0.014637 , 0.00817076 , 0.0691543 , 0.0737101 , 4.71686e-05 , 5.99397e-05 , 12.7206
7072 , 3.72933 , 7.56937 , -0.00707919 , -0.0143456 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 7.0822
7072 , 0.023627 , -0.226106 , -4.54537e-05 , 0.000413585 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00940533
7073 , 0.0781169 , 0.11536 , -0.000141586 , -0.000226656 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.018193
7073 , 10.7717 , 6.24978 , -0.021162 , -0.0113156 , 0.069368 , 0.0497957 , 4.71553e-05 , 3.59521e-05 , 1.37979
7075 , -0.108517 , -0.0510579 , 0.000219655 , 9.11901e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0244233
7075 , 7.89283 , -12.8843 , -0.0143623 , 0.0251944 , 0.0877892 , 0.0539659 , 7.50801e-05 , 3.67808e-05 , 59.4221
7076 , 2.64568 , -0.501622 , -0.00497431 , 0.000949399 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.181313
7076 , 0.410889 , 0.625997 , -0.000766688 , -0.0011534 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0176082
7077 , 4.20644 , -1.98435 , -0.00783788 , 0.00376222 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 1.27382
7077 , 0.107745 , -0.396616 , -0.000206106 , 0.000738076 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0376029
7078 , 5.09033 , -16.4832 , -0.00991486 , 0.0309518 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 46.1993
7078 , 0.0591505 , 0.0974711 , -0.000101323 , -0.000196722 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0299352
7079 , -0.118592 , 0.00396975 , 0.000226086 , -7.92013e-06 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0052399
7079 , 5.57118 , -14.6214 , -0.01017 , 0.027751 , 0.0719025 , 0.0555195 , 4.8076e-05 , 3.70545e-05 , 27.8196
7080 , 0.194446 , 0.184515 , -0.000364509 , -0.00035401 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00271158
7080 , 5.35756 , -4.43114 , -0.0103969 , 0.00825157 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 10.6533
7081 , -0.15869 , 0.0731166 , 0.000296364 , -0.000135179 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00760286
7081 , 8.33641 , 7.27628 , -0.015798 , -0.0137464 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 32.7477
7082 , 0.0943071 , 0.115963 , -0.000182259 , -0.000221257 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00109669
7082 , 7.20644 , 11.2159 , -0.0131214 , -0.0206956 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 5.95828
7083 , 4.63749 , 2.19755 , -0.00906969 , -0.00445798 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 12.6233
7083 , -0.122958 , -0.301822 , 0.000235527 , 0.00057734 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0345704
7084 , 5.84658 , -6.86327 , -0.0104615 , 0.0129079 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 18.9981
7084 , 0.164129 , 0.163988 , -0.000300681 , -0.000302817 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00514281
7085 , 0.179644 , 0.0987824 , -0.000324311 , -0.000192254 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0135946
7085 , 9.26441 , -1.65632 , -0.0174296 , 0.00288489 , 0.0496204 , 0.073678 , 3.63903e-05 , 5.99289e-05 , 4.85183
7086 , 0.120134 , -0.033426 , -0.000229099 , 5.36049e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0162771
7086 , -8.61498 , -9.90669 , 0.0174131 , 0.0191385 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 48.3214
7087 , -7.05816 , 13.0568 , 0.0128073 , -0.0243056 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 36.555
7087 , 0.0719213 , 0.0960283 , -0.000141455 , -0.000195979 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0373714
7088 , 0.0973355 , -0.0573545 , -0.000191133 , 9.80686e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.196252
7088 , -8.03873 , 10.971 , 0.01536 , -0.0216691 , 0.0495884 , 0.0735001 , 3.63741e-05 , 5.97711e-05 , 16.9304
7089 , -0.125041 , -0.0128871 , 0.000235281 , 1.65004e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00324096
7089 , 7.60756 , 14.0595 , -0.0144609 , -0.0264495 , 0.0890797 , 0.0747185 , 7.64409e-05 , 6.10824e-05 , 14.0885
7090 , -0.0846782 , 0.0821931 , 0.000156581 , -0.000155934 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00316652
7090 , -8.38252 , -11.8138 , 0.0151854 , 0.0222495 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 31.1325
7091 , -0.137251 , 0.0997 , 0.000241713 , -0.000179207 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0365776
7091 , -4.16549 , -10.5264 , 0.00730878 , 0.0213296 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 31.327
7092 , -4.17503 , -2.96627 , 0.00784678 , 0.00547432 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 2.67233
7092 , 0.045869 , 0.387121 , -7.79674e-05 , -0.000721335 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0184553
7093 , 6.70321 , -11.7153 , -0.0122288 , 0.0220655 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 8.57708
7093 , 0.0938018 , 0.0635227 , -0.00018008 , -0.000141542 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0466095
7095 , -0.0776114 , -0.220829 , 0.000130214 , 0.000384544 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.158373
7095 , 9.24217 , -2.4567 , -0.0174346 , 0.00455431 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 5.04735
7096 , 0.095905 , 0.0919879 , -0.000181998 , -0.000179728 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00871482
7096 , -14.2426 , 3.022 , 0.0271077 , -0.00613974 , 0.049078 , 0.07368 , 3.62575e-05 , 5.99114e-05 , 67.6464
7097 , 0.395868 , -0.055001 , -0.000457616 , 9.88887e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 25.1561
7097 , -0.301722 , -10.6611 , 0.000396898 , 0.020252 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 21.2326
7098 , -0.048892 , -0.123497 , 9.59154e-05 , 0.000228695 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00604845
7098 , 3.96042 , 14.513 , -0.00721255 , -0.0267819 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 26.2855
7099 , -0.153174 , -0.0976842 , 0.000292273 , 0.000175357 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0407581
7099 , -6.50652 , -8.06936 , 0.012026 , 0.0157904 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 9.87274
7100 , -0.0993796 , 0.0421371 , 0.000182421 , -9.40559e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0283419
7100 , -16.6941 , -8.1822 , 0.0302863 , 0.0150735 , 0.0890982 , 0.0747211 , 7.64583e-05 , 6.10833e-05 , 8.37896
7101 , 5.2866 , -3.51546 , -0.00978083 , 0.00646533 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 5.15229
7101 , 0.283075 , -0.137723 , -0.000540392 , 0.000250046 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0155246
7102 , 9.9447 , 1.60357 , -0.018981 , -0.00262127 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 23.4677
7102 , 0.0432837 , -0.189994 , -7.9258e-05 , 0.000340702 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0100132
7103 , -0.150602 , 0.218578 , 0.00029095 , -0.000411358 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0102251
7103 , 5.3563 , -5.03512 , -0.0102954 , 0.00958351 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 2.26647
7104 , -0.102948 , 0.081986 , 0.000187917 , -0.000149109 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0223121
7104 , 13.7274 , 8.01723 , -0.0251483 , -0.0151221 , 0.0890934 , 0.0747134 , 7.64411e-05 , 6.10778e-05 , 1.93558
7105 , -5.10482 , 4.73908 , 0.00952782 , -0.00903475 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 12.1608
7105 , 0.103518 , -0.225566 , -0.000192995 , 0.00043548 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.492226
7106 , 0.00390599 , -0.122857 , 1.09055e-05 , 0.000219066 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0633493
7106 , -2.89541 , 15.5173 , 0.00494506 , -0.0294692 , 0.0487534 , 0.0490418 , 4.02625e-05 , 3.47329e-05 , 70.6956
7107 , 0.0833219 , 0.101091 , -0.00015198 , -0.000188455 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00554796
7107 , -8.79657 , -6.63901 , 0.0162998 , 0.018527 , 0.0496173 , 0.0747316 , 3.63272e-05 , 4.91264e-05 , 28.6248
7108 , -8.27074 , 7.50878 , 0.0157656 , -0.0137002 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 23.845
7108 , 0.061831 , -0.163728 , -0.000119915 , 0.000298899 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00598378
7109 , -0.0804284 , -0.0983653 , 0.000150383 , 0.000176304 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0325386
7109 , -1.77092 , -13.9999 , 0.00378278 , 0.0267821 , 0.0876763 , 0.0499434 , 7.49126e-05 , 3.54791e-05 , 22.9325
7110 , 0.0827115 , -0.215537 , -0.000137607 , 0.000397271 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0335871
7110 , 3.60197 , -7.61196 , -0.00692331 , 0.0146939 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 18.2427
7111 , 0.0319621 , -0.0963186 , -7.97635e-05 , 0.000203814 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0945731
7111 , 11.969 , -9.02438 , -0.0222245 , 0.017755 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 19.6262
7112 , 0.0147235 , 0.177995 , -3.33038e-05 , -0.000352669 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0849192
7112 , 8.55452 , 5.62473 , -0.016263 , -0.0105914 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 1.97924
7113 , 0.0613041 , 0.225895 , -0.000128501 , -0.000419632 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0303417
7113 , 5.00933 , -6.90574 , -0.00919089 , 0.0128993 , 0.0853395 , 0.0497331 , 7.42658e-05 , 3.53293e-05 , 7.46947
7114 , 0.0973684 , 0.0645773 , -0.000191289 , -0.000129275 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0205635
7114 , -9.96883 , 14.8924 , 0.0189257 , -0.0272276 , 0.0500206 , 0.0555165 , 3.63613e-05 , 3.70543e-05 , 8.08432
7115 , -1.0722 , -8.70774 , 0.00215028 , 0.0166104 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 11.9244
7115 , -0.0051969 , -0.209068 , 2.10749e-06 , 0.000391568 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.000960346
7116 , -0.246804 , 0.0556734 , 0.000463361 , -0.000111977 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00401176
7116 , 0.312924 , 8.34601 , -0.000672864 , -0.0154929 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 12.2016
7118 , -0.15096 , -0.0484496 , 0.000280106 , 8.67841e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0121088
7118 , 3.64646 , -13.0168 , -0.00547516 , 0.0236974 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 45.4482
7119 , 10.5253 , -8.82061 , -0.0204204 , 0.0184546 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 43.1778
7119 , 0.027255 , -0.11523 , -4.55677e-05 , 0.000233979 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0377384
7120 , 0.123589 , -0.0548529 , -0.000229353 , 0.000118877 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0193517
7120 , -12.6298 , 5.0215 , 0.0238385 , -0.0093974 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 19.7354
7121 , -0.101518 , -0.0631409 , 0.000191609 , 0.000109389 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00493177
7121 , 14.122 , -9.98765 , -0.0244509 , 0.0178556 , 0.0693379 , 0.0744779 , 4.7222e-05 , 4.89176e-05 , 11.8609
7122 , -0.997292 , 6.77858 , 0.00213634 , -0.0126745 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 1.93386
7122 , 0.17314 , -0.206255 , -0.000350749 , 0.000392117 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0532447
7123 , 8.45897 , 4.73466 , -0.015408 , -0.00894784 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 36.915
7123 , -0.218036 , 0.0480189 , 0.000407016 , -7.592e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0149682
7124 , 0.0938452 , -0.0823778 , -0.000171527 , 0.000167726 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0146822
7124 , 14.0835 , -4.69063 , -0.0287963 , 0.00837285 , 0.0691543 , 0.0737101 , 4.71686e-05 , 5.99397e-05 , 5.98002
7125 , 0.149775 , -0.0732029 , -0.000270349 , 0.000129566 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0120667
7125 , -12.6852 , -6.92027 , 0.0231655 , 0.0134987 , 0.0873756 , 0.0498366 , 7.47138e-05 , 3.53386e-05 , 16.4792
7126 , -6.86572 , -8.86219 , 0.0135412 , 0.0171834 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 11.1191
7126 , -0.129705 , 0.0874686 , 0.000249952 , -0.000164588 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0024367
7127 , 6.22644 , 5.26488 , -0.0117131 , -0.0100293 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 9.26185
7127 , -0.189688 , -0.128938 , 0.000363502 , 0.000226994 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0310696
7128 , 0.0782447 , -0.14288 , -0.000152556 , 0.000249772 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0626798
7128 , 4.28631 , 14.6466 , -0.00877608 , -0.0254993 , 0.0495702 , 0.074287 , 3.63141e-05 , 4.8843e-05 , 19.0851
7129 , 1.28317 , 6.12833 , -0.00228738 , -0.0116822 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 1.60181
7129 , -0.209908 , -0.222812 , 0.00039402 , 0.0004282 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0155006
7130 , 0.112547 , 0.00459997 , -0.000211388 , 1.61479e-06 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00493415
7130 , -10.5018 , 12.7964 , 0.0201242 , -0.0244056 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 44.6742
7131 , 1.138 , -0.0124748 , -0.00102939 , 1.04655e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 45.7302
7131 , 1.7142 , -13.9794 , -0.00108382 , 0.0261894 , 0.0692408 , 0.0735196 , 4.72818e-05 , 6.00675e-05 , 6.01638
7132 , 1.27397 , -9.77084 , -0.00185336 , 0.0188702 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 13.3899
7132 , -0.0196703 , -0.149394 , 4.42665e-05 , 0.000300849 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0243358
7133 , 9.36339 , -5.75843 , -0.0178026 , 0.0109997 , 0.0504298 , 0.0499501 , 3.68528e-05 , 3.53967e-05 , 20.3978
7133 , 0.15675 , 0.0302409 , -0.000303004 , -6.89247e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.058085
7134 , 0.0318436 , -0.146177 , -4.62902e-05 , 0.000280402 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 2.06816
7134 , -9.90521 , -10.3571 , 0.0183069 , 0.0188682 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 34.3226
7135 , 0.000749045 , 0.129915 , -7.40591e-06 , -0.000247462 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00536314
7135 , -13.3205 , 14.5469 , 0.0209968 , -0.0265489 , 0.0692401 , 0.0540419 , 4.71681e-05 , 3.67603e-05 , 25.1597
7136 , -0.125228 , 0.085162 , 0.000233787 , -0.00015682 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00421001
7136 , -8.90853 , 11.296 , 0.0165409 , -0.021462 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 29.0458
7137 , -0.05901 , 0.0901814 , 0.000112133 , -0.000175363 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00636995
7137 , -9.71987 , 13.5905 , 0.0182123 , -0.0253965 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 10.543
7138 , -0.0499769 , -0.138498 , 9.27968e-05 , 0.000261664 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00623339
7138 , -10.7695 , 7.32636 , 0.0205504 , -0.0133796 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 24.4619
7139 , 0.00328694 , -0.110213 , 1.31491e-05 , 0.000216351 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0479985
7139 , 15.9809 , -0.606603 , -0.0295491 , 0.00174719 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 5.25669
7140 , -0.118068 , -0.100742 , 0.000226188 , 0.000194344 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00881431
7140 , 6.42171 , -10.0008 , -0.0120148 , 0.0185634 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 17.9571
7141 , -1.83379 , -5.30836 , 0.00329861 , 0.00985107 , 0.0496325 , 0.0497277 , 3.63654e-05 , 3.52878e-05 , 5.5991
7141 , 0.0370085 , 0.358705 , -8.40955e-05 , -0.000666079 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0186666
7142 , 0.681983 , 6.95514 , -0.000996553 , -0.0130894 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 18.681
7142 , -0.0520883 , -0.220662 , -0.000136391 , 0.000428402 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 12.898
7143 , -0.138472 , 0.041093 , 0.000266653 , -7.31098e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00972244
7143 , -8.28709 , 10.1118 , 0.0157067 , -0.0195403 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 0.813211
7144 , -0.0603921 , 0.099741 , 0.000123987 , -0.000180512 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0112527
7144 , 13.9828 , -7.32593 , -0.0267165 , 0.0135297 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 29.7599
7145 , -0.123355 , 0.043274 , 0.000238074 , -6.90065e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 1.3251
7145 , 8.22541 , -13.827 , -0.015123 , 0.0256171 , 0.0890797 , 0.0747185 , 7.64409e-05 , 6.10824e-05 , 15.8083
7146 , -0.111113 , -0.067267 , 0.000216675 , 0.000125042 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0138786
7146 , 4.15436 , 15.6403 , -0.00825564 , -0.0269233 , 0.0496417 , 0.0742692 , 3.63462e-05 , 4.8813e-05 , 16.1635
7147 , 4.73832 , 8.42043 , -0.00894022 , -0.0172618 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 56.7811
7147 , 0.109781 , -0.151034 , -0.000191312 , 0.000282042 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0111908
7148 , -0.116404 , 0.0657262 , 0.000243264 , -0.000114499 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0136792
7148 , -7.57881 , 9.80001 , 0.0137155 , -0.0182783 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 21.0005
7149 , 0.0147402 , 0.13717 , -3.5818e-05 , -0.000257141 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.000696511
7149 , -7.29256 , 12.7177 , 0.0137635 , -0.0251431 , 0.0496463 , 0.0744321 , 3.63182e-05 , 4.86727e-05 , 11.9412
7150 , 0.133173 , -0.0593566 , -0.000257908 , 0.000123764 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0161145
7150 , -10.8397 , 2.67735 , 0.0210101 , -0.00556163 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 2.75104
7151 , 0.259608 , -0.204909 , -0.000115055 , 0.000357204 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 34.6852
7151 , -1.1476 , 11.6332 , 0.00152831 , -0.0216955 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 32.7765
7152 , 0.153177 , 0.101056 , -4.95593e-05 , -0.000215203 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 19.4732
7152 , -1.20708 , 18.8534 , 0.00159992 , -0.032187 , 0.0496417 , 0.0742692 , 3.63462e-05 , 4.8813e-05 , 56.2488
7153 , 3.25562 , -6.84471 , -0.00623178 , 0.0129008 , 0.0499335 , 0.0497739 , 3.60817e-05 , 3.57662e-05 , 4.17767
7153 , -0.265272 , 0.00694431 , 0.00049107 , -1.27432e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0262497
7155 , -0.0601691 , -0.119022 , 0.000102062 , 0.000225213 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0321616
7155 , 10.1714 , -11.5129 , -0.0193532 , 0.0212377 , 0.0890797 , 0.0747185 , 7.64409e-05 , 6.10824e-05 , 53.9801
7156 , -8.39605 , -3.00811 , 0.0154421 , 0.0058821 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 15.0486
7156 , -0.119064 , -0.230013 , 0.000208971 , 0.00040578 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0594619
7157 , 2.87591 , 6.72249 , -0.00490703 , -0.0124224 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 16.9889
7157 , 0.275135 , 0.0880066 , -0.000505013 , -0.00016532 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00972045
7158 , 0.164818 , 0.0414318 , -0.00031102 , -8.54304e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0162995
7158 , 3.70745 , -9.7756 , -0.0068686 , 0.019165 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 5.18829
7159 , 0.172461 , -0.0957456 , -0.000318733 , 0.000168852 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00314539
7159 , 9.03927 , 6.84655 , -0.0164424 , -0.01275 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 20.5285
7160 , -0.0329778 , -0.130764 , 5.43074e-05 , 0.000239088 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00716774
7160 , -13.3473 , -4.22517 , 0.0256113 , 0.0046029 , 0.0693379 , 0.0744777 , 4.7222e-05 , 4.89175e-05 , 29.5028
7161 , -0.0499034 , -0.152025 , 9.17859e-05 , 0.000289763 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00791232
7161 , -8.55167 , 8.28266 , 0.0156735 , -0.0163157 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 25.3513
7162 , 7.95003 , -13.8004 , -0.0146114 , 0.0253065 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 48.0433
