nEvent , x0 , y0 , Ax , Ay , err_x0 , err_y0 , err_Ax , err_Ay , chi2 
774 , 4.19616 , 13.2559 , -0.00801712 , -0.02494 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 26.0072
774 , 0.154843 , -0.0036614 , -0.00028136 , 4.69803e-06 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00271214
775 , -2.80599 , 1.52787 , 0.00519422 , -0.00273681 , 0.0495877 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 1.53739
775 , 0.0972501 , -0.594647 , -0.000181912 , 0.00114265 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0369106
776 , -2.85983 , -4.12777 , 0.00542991 , 0.0076559 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.288621
776 , -0.234342 , 0.309826 , 0.000430101 , -0.000586694 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0141452
777 , 0.100266 , -0.0527823 , -0.000191315 , 0.000106179 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0116972
777 , -15.1389 , 1.58762 , 0.0284653 , -0.00252218 , 0.0496125 , 0.0539501 , 3.63405e-05 , 3.67165e-05 , 31.7879
778 , 0.0815831 , -0.0978462 , -0.000165139 , 0.000173067 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0388574
778 , -16.6785 , -3.58731 , 0.0307612 , 0.00708394 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 45.4397
779 , -6.21972 , -9.38216 , 0.0114848 , 0.0179455 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 29.3127
779 , -0.106616 , 0.141298 , 0.000210224 , -0.000260947 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0244464
780 , -10.0901 , -4.59961 , 0.0192204 , 0.00860704 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 24.4364
780 , 0.124667 , 0.106316 , -0.000242134 , -0.000191167 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00807918
781 , 4.80581 , -1.38931 , -0.00886563 , 0.00204387 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 18.6168
781 , 0.0592118 , -0.410263 , -0.000121097 , 0.00077409 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00489068
782 , 0.110841 , 0.00190571 , -0.000205794 , -3.82404e-06 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00360806
782 , -17.4899 , 3.0195 , 0.0321582 , -0.00508529 , 0.0873158 , 0.0497587 , 7.47518e-05 , 3.53445e-05 , 17.2199
783 , -1.29882 , -7.39056 , 0.00249405 , 0.013846 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 2.85132
783 , 0.171785 , -0.205762 , -0.000335458 , 0.000372621 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0196869
785 , 0.0598272 , -0.106547 , -0.000115913 , 0.000194766 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.002658
785 , -18.639 , -1.96206 , 0.0342503 , 0.00381343 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 8.78659
786 , -6.19895 , 10.6289 , 0.0117397 , -0.0205601 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 41.2444
786 , -0.129494 , 0.0584395 , 0.000250427 , -0.000106558 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0120465
787 , 0.0798129 , -0.105628 , -0.000145334 , 0.000207138 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00949708
787 , -11.5942 , -3.87416 , 0.021248 , 0.00804512 , 0.103509 , 0.0497902 , 9.25384e-05 , 3.53644e-05 , 45.3658
788 , 3.11396 , 0.719406 , -0.00589476 , -0.00131257 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.727704
788 , -0.402105 , -0.464788 , 0.000759663 , 0.000869501 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00928025
789 , -0.0587666 , 0.130123 , 0.00010868 , -0.000246358 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.000885056
789 , 7.62163 , -10.2873 , -0.014586 , 0.0191235 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 26.4974
790 , -2.4429 , 8.73256 , 0.00476486 , -0.0164428 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 10.4312
790 , -0.0532801 , -0.235605 , 7.04665e-05 , 0.000411898 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.211286
791 , -0.0954558 , 0.13233 , 0.000169491 , 2.09981e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 11.6123
791 , -15.5293 , -0.828341 , 0.029111 , 0.00107499 , 0.0890803 , 0.0747186 , 7.64414e-05 , 6.10824e-05 , 4.12014
792 , -0.106631 , 0.0879406 , 0.000204593 , -0.000153205 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0170383
792 , -9.20426 , 13.1442 , 0.0169712 , -0.0249869 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 10.58
793 , 11.1752 , -4.18976 , -0.0203416 , 0.00770757 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 24.8707
793 , 0.178222 , 0.0161576 , -0.000324756 , -3.91811e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0234122
794 , 4.98184 , 4.25262 , -0.00920134 , -0.00795166 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 2.14062
794 , 0.17742 , -0.229702 , -0.000333589 , 0.0004348 , 0.0496055 , 0.0497411 , 3.66178e-05 , 3.53792e-05 , 0.00415839
795 , -16.736 , -4.94474 , 0.0310792 , 0.00852309 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 19.6512
795 , -0.103368 , -0.0373436 , 0.000201346 , 6.6643e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0120677
796 , -0.117461 , 0.0585049 , 0.000231975 , -0.000106992 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0202847
796 , -13.7819 , 4.64213 , 0.0256033 , -0.00917231 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 67.5471
797 , -3.89331 , -7.05684 , 0.00750054 , 0.0137026 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 3.21221
797 , -0.213438 , 0.0617439 , 0.000405883 , -0.000126448 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0032457
798 , 0.0388975 , 0.142413 , -5.80551e-05 , -0.000268488 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00640751
798 , 14.6309 , 5.30878 , -0.0268869 , -0.0100874 , 0.0876968 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 28.7798
799 , -2.3304 , -0.584761 , 0.00436196 , 0.00112773 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.152735
799 , -0.634068 , 0.4436 , 0.00119842 , -0.000837346 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0249265
800 , 8.9697 , 5.73886 , -0.0163192 , -0.0110769 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 32.0015
800 , 0.177489 , 0.015881 , -0.00035055 , -4.13343e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.04382
801 , 4.1614 , 8.95031 , -0.00754262 , -0.0164272 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 22.1121
801 , -0.124818 , 0.156766 , 0.000251594 , -0.000292173 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0522344
802 , 0.148856 , -0.1457 , -0.00028216 , 0.000273364 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00113796
802 , -6.83392 , -3.98205 , 0.0126491 , 0.00959653 , 0.0877359 , 0.0742905 , 7.50241e-05 , 4.88708e-05 , 11.0037
803 , -0.0774665 , -0.0794807 , 0.000148397 , 0.000164191 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0448638
803 , 4.13985 , 11.0027 , -0.00758814 , -0.0243856 , 0.0877359 , 0.0742905 , 7.50241e-05 , 4.88708e-05 , 49.1854
804 , 0.0239929 , 0.142134 , -5.10063e-05 , -0.000272784 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0146516
804 , 10.0864 , -5.53331 , -0.0189344 , 0.0108355 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 5.25356
805 , 0.0762434 , 0.107168 , -0.000159884 , -0.00020161 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0271086
805 , 11.497 , -4.46935 , -0.0222072 , 0.00839242 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 30.6604
806 , 0.0641556 , -0.145736 , -0.000126719 , 0.000262475 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0272891
806 , -13.3547 , 4.48808 , 0.0249733 , -0.00822716 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 11.5774
807 , -2.40302 , -4.37839 , 0.00430211 , 0.00837852 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 13.4418
807 , 0.232568 , -0.231062 , -0.000441605 , 0.000451087 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.019694
808 , -0.149337 , 0.0157377 , 0.000272898 , -4.05199e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0180688
808 , -12.4818 , -6.06153 , 0.0237595 , 0.0115699 , 0.0691324 , 0.0497795 , 4.71207e-05 , 3.52785e-05 , 14.1506
809 , 0.0363059 , 0.114024 , -7.02749e-05 , -0.00021734 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00286496
809 , 13.1464 , 5.73886 , -0.0273377 , -0.0116568 , 0.0691543 , 0.0737101 , 4.71686e-05 , 5.99396e-05 , 18.7403
810 , -0.0359405 , 0.183378 , 5.01212e-05 , -0.00034125 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00551922
810 , 6.67611 , -8.87923 , -0.0122763 , 0.0171225 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 42.6394
811 , -9.04386 , -6.09328 , 0.0172888 , 0.0122157 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 19.1261
811 , -0.089668 , -0.114717 , 0.000167012 , 0.000217517 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00237886
812 , -0.115717 , -0.0252288 , 0.000222187 , 4.22822e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00342926
812 , 9.73007 , 1.47655 , -0.0207776 , 0.000945056 , 0.0693379 , 0.0744777 , 4.7222e-05 , 4.89175e-05 , 34.6415
813 , -0.0125147 , -0.190527 , 3.05939e-05 , 0.000364978 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0121447
813 , -5.40395 , -8.60844 , 0.010247 , 0.0162754 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 1.52617
814 , 0.136976 , 0.00969115 , -0.000262411 , -1.73278e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00399623
814 , 13.8751 , -5.34763 , -0.0249831 , 0.00984605 , 0.0875342 , 0.0497793 , 7.48775e-05 , 3.53523e-05 , 20.6325
815 , -1.62548 , 2.58815 , 0.00310175 , -0.00484176 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 12.5028
815 , 0.645657 , 0.121891 , -0.00123254 , -0.000271473 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 10.0385
816 , 0.143414 , 0.179297 , -0.000260638 , -0.000323916 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0322918
816 , -3.03478 , 7.59861 , 0.00569989 , -0.0148078 , 0.0877132 , 0.0497764 , 7.50137e-05 , 3.53529e-05 , 20.3362
817 , 3.81881 , 12.7487 , -0.00713225 , -0.0234337 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 30.1963
817 , 0.0846424 , 0.134398 , -0.000153644 , -0.000243549 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00919906
818 , -16.3081 , -0.900545 , 0.0310394 , 0.00193409 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 22.3816
818 , -0.0341018 , -0.121551 , 5.90251e-05 , 0.000225142 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0117056
819 , 0.0583631 , -0.117056 , -0.000112741 , 0.000213448 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0106714
819 , 3.65004 , 16.0706 , -0.00497377 , -0.0296006 , 0.0691182 , 0.0497283 , 4.71198e-05 , 3.52363e-05 , 58.9859
820 , 0.588162 , -5.349 , -0.00111504 , 0.010044 , 0.0495869 , 0.0487159 , 3.6325e-05 , 3.44666e-05 , 2.65068
820 , -0.159916 , 0.343368 , 0.000291827 , -0.000642029 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0116618
821 , 11.6003 , 1.0303 , -0.0217739 , -0.00113771 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 34.2344
821 , -0.0656151 , -0.155993 , 0.000124678 , 0.000288289 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00593523
822 , -0.0266489 , -0.126996 , 4.9105e-05 , 0.000242335 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00663288
822 , 8.18522 , 13.6787 , -0.0157491 , -0.0250607 , 0.0877271 , 0.0497755 , 7.5023e-05 , 3.53525e-05 , 11.2998
823 , -0.0449151 , -0.113965 , 0.000102986 , 0.000213515 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.144152
823 , -13.3855 , -1.32887 , 0.0267201 , 0.00313934 , 0.0691543 , 0.0737101 , 4.71686e-05 , 5.99397e-05 , 40.4122
824 , -0.0925803 , 0.15276 , 0.00017564 , -0.000254051 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.5495
824 , 11.563 , -4.70582 , -0.0218404 , 0.0090325 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 4.43153
825 , -4.98228 , -3.42224 , 0.00938447 , 0.00636735 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.398457
825 , 0.32674 , -0.054493 , -0.000613589 , 9.72975e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0179137
826 , -0.484162 , 4.39026 , 0.000509105 , -0.008135 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 47.7749
826 , 0.733827 , -0.391276 , -0.000352242 , 0.000718191 , 0.0691324 , 0.0497795 , 4.71208e-05 , 3.52785e-05 , 24.4598
827 , 1.24508 , -8.62586 , -0.00221523 , 0.0170716 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 19.0674
827 , 0.00712078 , 0.177047 , -1.48226e-05 , -0.000344263 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00176308
828 , 8.48606 , -4.60367 , -0.0160396 , 0.00903644 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 25.023
828 , -0.164826 , 0.12248 , 0.000312876 , -0.000214542 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0297953
829 , -0.689085 , 0.106509 , 0.00126446 , 0.000197516 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 32.2707
829 , 2.60292 , -0.90947 , -0.00489135 , 0.00136216 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 30.2639
830 , -0.0340684 , -0.0940438 , 5.77891e-05 , 0.000173871 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00880034
830 , 16.9161 , 6.73516 , -0.0317904 , -0.00963747 , 0.0877359 , 0.0742905 , 7.50241e-05 , 4.88708e-05 , 29.7283
831 , 0.0308411 , -0.119161 , -6.88388e-05 , 0.000221045 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0108071
831 , 0.00930689 , -13.6244 , 0.00272781 , 0.026399 , 0.0691324 , 0.0497795 , 4.71208e-05 , 3.52785e-05 , 21.134
832 , -0.126194 , 0.0449293 , 0.000232464 , -8.81839e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0074648
832 , -16.3664 , -3.27548 , 0.0295237 , 0.00670445 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 31.4818
833 , 5.36556 , 0.718422 , -0.0103287 , -0.000961019 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 30.9122
833 , 0.311985 , -0.0198111 , -0.000561737 , -0.000226825 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 7.02116
834 , -0.140415 , -0.0247159 , 0.000280368 , 4.38854e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0212755
834 , -4.10987 , 11.3405 , 0.00795012 , -0.0215974 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.53519e-05 , 13.8663
835 , 0.0969555 , 0.15424 , -0.000186974 , -0.000285838 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00310529
835 , -10.5229 , 2.93626 , 0.0200463 , -0.00594197 , 0.0877245 , 0.0498156 , 7.50093e-05 , 3.53806e-05 , 6.80948
836 , 8.89193 , -4.56376 , -0.0165573 , 0.00890796 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 18.6898
836 , -0.0247058 , -0.182485 , 5.07313e-05 , 0.000341179 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00248322
837 , -0.0203174 , 0.238001 , 6.18516e-06 , -0.000451542 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0617826
837 , -4.88335 , -6.51065 , 0.00906651 , 0.011832 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 14.4595
838 , 5.56631 , -6.64649 , -0.011032 , 0.0125097 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 4.75497
838 , 0.110618 , 0.183608 , -0.00020742 , -0.000347414 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00305505
839 , -5.57452 , 5.61116 , 0.0115968 , -0.0104868 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 5.78985
839 , 0.146095 , 0.168728 , -0.000281632 , -0.000301163 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0284022
840 , 10.7889 , -0.072538 , -0.0203082 , 0.000244137 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 91.084
840 , -0.137605 , -3.58737 , 0.000249546 , 0.00247364 , 0.0500207 , 0.0555164 , 3.63614e-05 , 3.70543e-05 , 42.6099
841 , 0.000491465 , -0.157422 , 5.29488e-07 , 0.000302408 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00562617
841 , 11.7571 , 4.01158 , -0.0219084 , -0.00697463 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 66.042
842 , -0.141404 , -0.0323354 , 0.000265674 , 5.35217e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0128313
842 , 11.9192 , -12.3828 , -0.0201041 , 0.0236061 , 0.0691543 , 0.0737101 , 4.71686e-05 , 5.99397e-05 , 62.7193
843 , -11.5674 , -1.76898 , 0.0207304 , 0.00296954 , 0.0473719 , 0.0515377 , 3.4248e-05 , 3.62572e-05 , 56.6445
843 , -0.0570837 , -0.173743 , 0.000101675 , 0.000336782 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0229288
844 , -0.00444562 , -0.123339 , -5.02225e-06 , 0.00022471 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.050932
844 , -2.45276 , -15.6576 , -0.00023028 , 0.0302589 , 0.0694078 , 0.0542168 , 4.71684e-05 , 3.67604e-05 , 93.9387
845 , 0.401801 , -3.49566 , -0.00104329 , 0.00657798 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 2.00743
845 , -0.486822 , 0.280009 , 0.000905053 , -0.000536418 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0617111
846 , 0.152264 , 0.0597546 , -0.000262257 , -0.000112052 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0467637
846 , -4.48389 , -12.5814 , 0.00657269 , 0.0241664 , 0.0691543 , 0.0737101 , 4.71686e-05 , 5.99397e-05 , 25.5522
847 , 12.2596 , -6.83896 , -0.023274 , 0.0135303 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 12.7635
847 , -0.0332241 , -0.127083 , 6.01356e-05 , 0.00023639 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00162434
848 , 0.127543 , -0.0529498 , -0.000234336 , 8.11956e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0275472
848 , 5.30569 , 14.145 , -0.00954647 , -0.0268951 , 0.0890797 , 0.0747185 , 7.64409e-05 , 6.10824e-05 , 34.5646
849 , 0.0117176 , -0.212953 , -2.92945e-05 , 0.000394143 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0117425
849 , -2.59882 , -9.31133 , 0.00461808 , 0.0175696 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 23.9726
850 , -0.0288076 , 0.106666 , 5.61236e-05 , -0.000203421 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0147284
850 , -20.1364 , 3.83506 , 0.0354472 , -0.00165061 , 0.0912945 , 0.0750078 , 7.98834e-05 , 6.2125e-05 , 44.4339
851 , 7.61726 , -6.34488 , -0.0144728 , 0.0116292 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 36.8212
851 , -0.190077 , -0.0783328 , 0.000352702 , 0.00014375 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00752008
852 , 0.0388611 , 0.150705 , -6.23518e-05 , -0.00029641 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0114182
852 , -10.9526 , -3.31143 , 0.0204852 , 0.00573668 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.53519e-05 , 7.82858
853 , -6.75147 , -10.6743 , 0.0122849 , 0.0206896 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 78.9917
853 , -0.118982 , -0.0729274 , 0.000231287 , 0.000134362 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0117056
854 , -0.0258302 , -0.109276 , 5.99131e-05 , 0.000212261 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00751703
854 , -9.5348 , 11.7688 , 0.0180354 , -0.0222764 , 0.0890797 , 0.0747185 , 7.64409e-05 , 6.10824e-05 , 26.1066
855 , -0.186481 , 0.025598 , 0.000352799 , -4.39605e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00711209
855 , 10.1275 , -0.442592 , -0.0187394 , 0.00373976 , 0.0496417 , 0.0742692 , 3.63462e-05 , 4.8813e-05 , 31.9463
857 , -4.16687 , -4.38393 , 0.00798525 , 0.00830582 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 7.22323
857 , 0.0603281 , 0.310841 , -0.000118634 , -0.000580448 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00944735
858 , 3.72976 , 10.2808 , -0.00612021 , -0.0201115 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 30.1777
858 , -0.13385 , 0.102772 , 0.000254795 , -0.000176816 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0290684
859 , -0.0563401 , 0.179664 , 0.00010824 , -0.000340685 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00684833
859 , 11.026 , 0.873101 , -0.0206607 , -0.00170218 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 20.1903
860 , -0.0757559 , -0.0732163 , 0.00015008 , 0.000146859 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0150252
860 , -11.6781 , 7.99519 , 0.0212586 , -0.0176484 , 0.0496204 , 0.0736781 , 3.63902e-05 , 5.99289e-05 , 47.8157
861 , 1.80394 , 7.24317 , -0.00320946 , -0.0139734 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 34.1993
861 , 0.0788671 , -0.211462 , -0.00014719 , 0.000403466 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00809789
862 , -5.05934 , -1.19089 , 0.00994255 , 0.00262395 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 23.3682
862 , 0.269678 , 0.172398 , -0.000501507 , -0.000343321 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0283455
863 , 0.140324 , 0.0637432 , -0.000240884 , -0.000113584 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0693529
863 , -0.227251 , -13.8703 , -0.000460018 , 0.0290528 , 0.069385 , 0.0750222 , 4.72385e-05 , 4.92776e-05 , 33.1424
864 , 0.0722672 , -0.0734933 , -0.00014208 , 0.000151549 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0137255
864 , 12.3696 , 6.49175 , -0.0232853 , -0.0115228 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 13.1357
865 , 0.113734 , 0.0984741 , -0.000228737 , -0.000159806 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.127021
865 , 5.73196 , -12.7137 , -0.00876374 , 0.0236993 , 0.0691543 , 0.0737101 , 4.71686e-05 , 5.99396e-05 , 3.93387
866 , 0.158648 , -0.00597577 , -0.000296798 , 1.38236e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00277845
866 , -5.81198 , -11.0943 , 0.010176 , 0.0199936 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 9.35181
867 , 0.411607 , 0.383091 , -0.000758355 , -0.000731527 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.014743
