nEvent , hitPos, hitType, layerZ, layerIndex, trackID 
225 , 0.143465 , 0 , 1960 , 15 , 1
226 , -4.91126e-06 , 1 , -16 , 0 , 0
226 , 1.00262e-06 , 0 , -21 , 1 , 0
226 , -0.000188106 , 1 , 131 , 2 , 0
226 , 0.00098644 , 0 , 151 , 3 , 0
226 , -0.00254072 , 1 , 477 , 4 , 0
226 , 0.00419443 , 0 , 497 , 5 , 0
226 , 3.94485 , 1 , 832 , 6 , 2
226 , -0.0584587 , 1 , 832 , 6 , 1
226 , -0.0579736 , 1 , 832 , 6 , 764
226 , 4.24246 , 0 , 843.7 , 7 , 2
226 , 0.0911875 , 0 , 843.7 , 7 , 1
226 , -4.49219 , 0 , 843.7 , 7 , 764
226 , 8.26229 , 1 , 1146 , 8 , 2
226 , -0.122579 , 1 , 1146 , 8 , 1
226 , 8.40092 , 0 , 1141 , 9 , 2
226 , 0.182033 , 0 , 1141 , 9 , 1
226 , 13.9146 , 2 , 1252.7 , 10 , 2
226 , 0.0517292 , 2 , 1252.7 , 10 , 1
226 , 10.1435 , 0 , 1266 , 11 , 2
226 , 0.224318 , 0 , 1266 , 11 , 1
226 , 12.8045 , 1 , 1479.6 , 12 , 2
226 , -0.197799 , 1 , 1479.6 , 12 , 1
226 , 0.252714 , 3 , 1467.4 , 13 , 2
226 , 0.34613 , 3 , 1467.4 , 13 , 1
226 , 19.1153 , 1 , 1973 , 14 , 2
226 , -0.31166 , 1 , 1973 , 14 , 1
226 , 19.8533 , 0 , 1960 , 15 , 2
226 , 0.460474 , 0 , 1960 , 15 , 1
227 , 4.73586e-05 , 1 , -16 , 0 , 0
227 , -9.95028e-07 , 0 , -21 , 1 , 0
227 , 0.00117516 , 1 , 131 , 2 , 0
227 , -0.00164874 , 0 , 151 , 3 , 0
227 , 0.00335294 , 1 , 477 , 4 , 0
227 , -0.00494634 , 0 , 497 , 5 , 0
227 , -3.3451 , 1 , 832 , 6 , 2
227 , -0.0811232 , 1 , 832 , 6 , 1
227 , -6.59752 , 0 , 843.7 , 7 , 2
227 , -0.0269101 , 0 , 843.7 , 7 , 1
227 , -6.75479 , 1 , 1146 , 8 , 2
227 , -0.166322 , 1 , 1146 , 8 , 1
227 , -13.0358 , 0 , 1141 , 9 , 2
227 , -0.052501 , 0 , 1141 , 9 , 1
227 , -16.6785 , 2 , 1252.7 , 10 , 2
227 , -0.183127 , 2 , 1252.7 , 10 , 1
227 , -15.8735 , 0 , 1266 , 11 , 2
227 , -0.0649139 , 0 , 1266 , 11 , 1
227 , -10.8481 , 1 , 1479.6 , 12 , 2
227 , -0.257425 , 1 , 1479.6 , 12 , 1
227 , -7.05017 , 3 , 1467.4 , 13 , 2
227 , 0.120424 , 3 , 1467.4 , 13 , 1
227 , -17.4408 , 1 , 1973 , 14 , 2
227 , -0.386072 , 1 , 1973 , 14 , 1
227 , -32.4546 , 0 , 1960 , 15 , 2
227 , -0.129336 , 0 , 1960 , 15 , 1
228 , 1.91132e-05 , 1 , -16 , 0 , 0
228 , -5.15802e-07 , 0 , -21 , 1 , 0
228 , 0.000254522 , 1 , 131 , 2 , 0
228 , -0.000720717 , 0 , 151 , 3 , 0
228 , 0.00297185 , 1 , 477 , 4 , 0
228 , -0.00422484 , 0 , 497 , 5 , 0
228 , -1.54281 , 1 , 832 , 6 , 2
228 , -0.0826299 , 1 , 832 , 6 , 1
228 , 5.84888 , 0 , 843.7 , 7 , 2
228 , 0.0704215 , 0 , 843.7 , 7 , 1
228 , -3.09754 , 1 , 1146 , 8 , 2
228 , -0.175269 , 1 , 1146 , 8 , 1
228 , 11.5264 , 0 , 1141 , 9 , 2
228 , 0.144767 , 0 , 1141 , 9 , 1
228 , 7.08667 , 2 , 1252.7 , 10 , 2
228 , -0.0229606 , 2 , 1252.7 , 10 , 1
228 , 13.8841 , 0 , 1266 , 11 , 2
228 , 0.177303 , 0 , 1266 , 11 , 1
228 , -4.61956 , 1 , 1479.6 , 12 , 2
228 , -0.273498 , 1 , 1479.6 , 12 , 1
228 , 15.5275 , 3 , 1467.4 , 13 , 2
228 , 0.354446 , 3 , 1467.4 , 13 , 1
228 , -6.70517 , 1 , 1973 , 14 , 2
228 , -0.423118 , 1 , 1973 , 14 , 1
228 , 26.34 , 0 , 1960 , 15 , 2
228 , 0.362642 , 0 , 1960 , 15 , 1
229 , -6.98803e-06 , 1 , -16 , 0 , 0
229 , -3.25703e-07 , 0 , -21 , 1 , 0
229 , -0.000568079 , 1 , 131 , 2 , 0
229 , -0.00207507 , 0 , 151 , 3 , 0
229 , -0.00250223 , 1 , 477 , 4 , 0
229 , -0.00830702 , 0 , 497 , 5 , 0
229 , 7.02629 , 1 , 832 , 6 , 2
229 , -0.0200215 , 1 , 832 , 6 , 1
229 , -5.55015 , 0 , 843.7 , 7 , 2
229 , -0.0677321 , 0 , 843.7 , 7 , 1
229 , 14.1256 , 1 , 1146 , 8 , 2
229 , -0.044823 , 1 , 1146 , 8 , 1
229 , -11.6279 , 0 , 1141 , 9 , 2
229 , -0.132698 , 0 , 1141 , 9 , 1
229 , 1.83643 , 2 , 1252.7 , 10 , 2
229 , -0.147757 , 2 , 1252.7 , 10 , 1
229 , -14.0967 , 0 , 1266 , 11 , 2
229 , -0.159216 , 0 , 1266 , 11 , 1
229 , 21.2267 , 1 , 1479.6 , 12 , 2
229 , -0.0683138 , 1 , 1479.6 , 12 , 1
229 , -27.3161 , 3 , 1467.4 , 13 , 2
229 , -0.0952976 , 3 , 1467.4 , 13 , 1
229 , 32.0351 , 1 , 1973 , 14 , 2
229 , -0.103732 , 1 , 1973 , 14 , 1
229 , -26.6111 , 0 , 1960 , 15 , 2
229 , -0.308206 , 0 , 1960 , 15 , 1
230 , -1.54039e-05 , 1 , -16 , 0 , 0
230 , 8.56838e-07 , 0 , -21 , 1 , 0
230 , 0.000269128 , 1 , 131 , 2 , 0
230 , -0.00020748 , 0 , 151 , 3 , 0
230 , 0.00741863 , 1 , 477 , 4 , 0
230 , -0.00049958 , 0 , 497 , 5 , 0
230 , -7.99222 , 1 , 832 , 6 , 2
230 , 0.0294334 , 1 , 832 , 6 , 1
230 , 4.20466 , 0 , 843.7 , 7 , 2
230 , -0.0659485 , 0 , 843.7 , 7 , 1
230 , -16.5368 , 1 , 1146 , 8 , 2
230 , 0.0557699 , 1 , 1146 , 8 , 1
230 , 8.06089 , 0 , 1141 , 9 , 2
230 , -0.129914 , 0 , 1141 , 9 , 1
230 , -6.89824 , 2 , 1252.7 , 10 , 2
230 , -0.0628154 , 2 , 1252.7 , 10 , 1
230 , 9.82235 , 0 , 1266 , 11 , 2
230 , -0.157324 , 0 , 1266 , 11 , 1
230 , -25.2372 , 1 , 1479.6 , 12 , 2
230 , 0.0889336 , 1 , 1479.6 , 12 , 1
230 , 26.4228 , 3 , 1467.4 , 13 , 2
230 , -0.204758 , 3 , 1467.4 , 13 , 1
230 , -37.8208 , 1 , 1973 , 14 , 2
230 , 0.139857 , 1 , 1973 , 14 , 1
230 , 18.3368 , 0 , 1960 , 15 , 2
230 , -0.309616 , 0 , 1960 , 15 , 1
231 , -2.19937e-05 , 1 , -16 , 0 , 0
231 , -1.52393e-07 , 0 , -21 , 1 , 0
231 , -0.00135987 , 1 , 131 , 2 , 0
231 , 0.000532293 , 0 , 151 , 3 , 0
231 , -0.00359093 , 1 , 477 , 4 , 0
231 , 0.00144796 , 0 , 497 , 5 , 0
231 , 6.69056 , 1 , 832 , 6 , 2
231 , 0.0717332 , 1 , 832 , 6 , 1
231 , 1.5792 , 0 , 843.7 , 7 , 2
231 , -0.0649078 , 0 , 843.7 , 7 , 1
231 , 13.9179 , 1 , 1146 , 8 , 2
231 , 0.146357 , 1 , 1146 , 8 , 1
231 , 2.94653 , 0 , 1141 , 9 , 2
231 , -0.123524 , 0 , 1141 , 9 , 1
231 , 13.992 , 2 , 1252.7 , 10 , 2
231 , 0.0187368 , 2 , 1252.7 , 10 , 1
231 , 3.46202 , 0 , 1266 , 11 , 2
231 , -0.14731 , 0 , 1266 , 11 , 1
231 , 21.5372 , 1 , 1479.6 , 12 , 2
231 , 0.227047 , 1 , 1479.6 , 12 , 1
231 , -12.0087 , 3 , 1467.4 , 13 , 2
231 , -0.292382 , 3 , 1467.4 , 13 , 1
231 , 32.4234 , 1 , 1973 , 14 , 2
231 , 0.351972 , 1 , 1973 , 14 , 1
231 , 6.15885 , 0 , 1960 , 15 , 2
231 , -0.290788 , 0 , 1960 , 15 , 1
232 , 4.53102e-06 , 1 , -16 , 0 , 0
232 , 6.81575e-07 , 0 , -21 , 1 , 0
232 , -0.00258848 , 1 , 131 , 2 , 0
232 , 0.00462767 , 0 , 151 , 3 , 0
232 , -0.00407872 , 1 , 477 , 4 , 0
232 , 0.0112704 , 0 , 497 , 5 , 0
232 , 1.74208 , 1 , 832 , 6 , 2
232 , -0.0526962 , 1 , 832 , 6 , 1
232 , 4.92325 , 0 , 843.7 , 7 , 2
232 , 0.112536 , 0 , 843.7 , 7 , 1
232 , 3.59354 , 1 , 1146 , 8 , 2
232 , -0.108874 , 1 , 1146 , 8 , 1
232 , 9.77754 , 0 , 1141 , 9 , 2
232 , 0.221653 , 0 , 1141 , 9 , 1
232 , 11.1341 , 2 , 1252.7 , 10 , 2
232 , 0.0963201 , 2 , 1252.7 , 10 , 1
232 , 11.7838 , 0 , 1266 , 11 , 2
232 , 0.267907 , 0 , 1266 , 11 , 1
232 , 5.54743 , 1 , 1479.6 , 12 , 2
232 , -0.167055 , 1 , 1479.6 , 12 , 1
232 , 6.73241 , 3 , 1467.4 , 13 , 2
232 , 0.358417 , 3 , 1467.4 , 13 , 1
232 , 8.55788 , 1 , 1973 , 14 , 2
232 , -0.253597 , 1 , 1973 , 14 , 1
232 , 22.8702 , 0 , 1960 , 15 , 2
232 , 0.528437 , 0 , 1960 , 15 , 1
233 , -1.21591e-05 , 1 , -16 , 0 , 0
233 , 8.36279e-07 , 0 , -21 , 1 , 0
233 , -0.00120676 , 1 , 131 , 2 , 0
233 , -0.000309094 , 0 , 151 , 3 , 0
233 , 0.0115876 , 1 , 477 , 4 , 0
233 , -0.0132952 , 0 , 497 , 5 , 0
233 , 1.81728 , 1 , 832 , 6 , 2
233 , 0.0265137 , 1 , 832 , 6 , 1
233 , 7.6589 , 0 , 843.7 , 7 , 2
233 , 0.0779376 , 0 , 843.7 , 7 , 1
233 , 0.12328 , 0 , 843.7 , 7 , 22
233 , 3.96326 , 1 , 1146 , 8 , 2
233 , 0.0539544 , 1 , 1146 , 8 , 1
233 , 15.2967 , 0 , 1141 , 9 , 2
233 , 0.147614 , 0 , 1141 , 9 , 1
233 , 16.2789 , 2 , 1252.7 , 10 , 2
233 , 0.168264 , 2 , 1252.7 , 10 , 1
233 , 18.637 , 0 , 1266 , 11 , 2
233 , 0.177801 , 0 , 1266 , 11 , 1
233 , 6.47962 , 1 , 1479.6 , 12 , 2
233 , 0.08109 , 1 , 1479.6 , 12 , 1
233 , 12.4389 , 3 , 1467.4 , 13 , 2
233 , 0.103094 , 3 , 1467.4 , 13 , 1
233 , 10.0024 , 1 , 1973 , 14 , 2
233 , 0.122892 , 1 , 1973 , 14 , 1
233 , 37.0336 , 0 , 1960 , 15 , 2
233 , 0.342508 , 0 , 1960 , 15 , 1
234 , -7.82079e-05 , 1 , -16 , 0 , 0
234 , 8.75073e-08 , 0 , -21 , 1 , 0
234 , -0.00259635 , 1 , 131 , 2 , 0
234 , 0.0016425 , 0 , 151 , 3 , 0
234 , -0.0088701 , 1 , 477 , 4 , 0
234 , 0.008059 , 0 , 497 , 5 , 0
234 , 4.95552 , 1 , 832 , 6 , 2
234 , 0.0764485 , 1 , 832 , 6 , 1
234 , -7.00233 , 0 , 843.7 , 7 , 2
234 , 0.0052612 , 0 , 843.7 , 7 , 1
234 , 10.5208 , 1 , 1146 , 8 , 2
234 , 10.5276 , 1 , 1146 , 8 , 3
234 , 0.155528 , 1 , 1146 , 8 , 1
234 , -13.591 , 0 , 1141 , 9 , 2
234 , 0.0116202 , 0 , 1141 , 9 , 1
234 , -2.60879 , 2 , 1252.7 , 10 , 2
234 , 0.13962 , 2 , 1252.7 , 10 , 1
234 , -16.2082 , 0 , 1266 , 11 , 2
234 , 0.0145094 , 0 , 1266 , 11 , 1
234 , 15.7575 , 1 , 1479.6 , 12 , 2
234 , 0.241483 , 1 , 1479.6 , 12 , 1
234 , -25.5977 , 3 , 1467.4 , 13 , 2
234 , -0.15588 , 3 , 1467.4 , 13 , 1
234 , 23.0947 , 1 , 1973 , 14 , 2
234 , 0.373582 , 1 , 1973 , 14 , 1
234 , -31.4064 , 0 , 1960 , 15 , 2
234 , 0.0284404 , 0 , 1960 , 15 , 1
235 , -7.49573e-06 , 1 , -16 , 0 , 0
235 , -9.53881e-08 , 0 , -21 , 1 , 0
235 , 0.000349192 , 1 , 131 , 2 , 0
235 , -0.00190976 , 0 , 151 , 3 , 0
235 , -0.00697617 , 1 , 477 , 4 , 0
235 , -0.0109292 , 0 , 497 , 5 , 0
235 , -0.0844346 , 1 , 832 , 6 , 2
235 , -0.0836084 , 1 , 832 , 6 , 1
235 , 7.45331 , 0 , 843.7 , 7 , 2
235 , -0.0245106 , 0 , 843.7 , 7 , 1
235 , -0.278776 , 1 , 1146 , 8 , 2
235 , -0.172744 , 1 , 1146 , 8 , 1
235 , 14.3483 , 0 , 1141 , 9 , 2
235 , -0.0458966 , 0 , 1141 , 9 , 1
235 , 11.6729 , 2 , 1252.7 , 10 , 2
235 , -0.184495 , 2 , 1252.7 , 10 , 1
235 , 17.1875 , 0 , 1266 , 11 , 2
235 , -0.0560404 , 0 , 1266 , 11 , 1
235 , -0.629562 , 1 , 1479.6 , 12 , 2
235 , -0.278848 , 1 , 1479.6 , 12 , 1
235 , 15.8941 , 3 , 1467.4 , 13 , 2
235 , 0.142602 , 3 , 1467.4 , 13 , 1
235 , -0.927102 , 1 , 1973 , 14 , 2
235 , -0.43608 , 1 , 1973 , 14 , 1
235 , 32.8639 , 0 , 1960 , 15 , 2
235 , -0.114069 , 0 , 1960 , 15 , 1
236 , 4.93894e-05 , 1 , -16 , 0 , 0
236 , -5.17214e-08 , 0 , -21 , 1 , 0
236 , 0.00202745 , 1 , 131 , 2 , 0
236 , -0.000627315 , 0 , 151 , 3 , 0
236 , 0.00439457 , 1 , 477 , 4 , 0
236 , -0.00273866 , 0 , 497 , 5 , 0
236 , 0.657949 , 1 , 832 , 6 , 2
236 , 0.156537 , 1 , 832 , 6 , 1
236 , 4.02881 , 0 , 843.7 , 7 , 2
236 , 0.0212401 , 0 , 843.7 , 7 , 1
236 , 1.28903 , 1 , 1146 , 8 , 2
236 , 0.319194 , 1 , 1146 , 8 , 1
236 , 7.82807 , 0 , 1141 , 9 , 2
236 , 0.0423934 , 0 , 1141 , 9 , 1
236 , 7.58738 , 2 , 1252.7 , 10 , 2
236 , 0.300885 , 2 , 1252.7 , 10 , 1
236 , 9.424 , 0 , 1266 , 11 , 2
236 , 0.0525106 , 0 , 1266 , 11 , 1
236 , 1.88506 , 1 , 1479.6 , 12 , 2
236 , 0.490263 , 1 , 1479.6 , 12 , 1
236 , 7.18052 , 3 , 1467.4 , 13 , 2
236 , -0.29187 , 3 , 1467.4 , 13 , 1
236 , 2.81999 , 1 , 1973 , 14 , 2
236 , 0.744145 , 1 , 1973 , 14 , 1
236 , 18.4068 , 0 , 1960 , 15 , 2
236 , 0.119081 , 0 , 1960 , 15 , 1
237 , 6.81156e-06 , 1 , -16 , 0 , 0
237 , 4.50759e-07 , 0 , -21 , 1 , 0
237 , -0.000528016 , 1 , 131 , 2 , 0
237 , -0.000260289 , 0 , 151 , 3 , 0
237 , 0.00190758 , 1 , 477 , 4 , 0
237 , 0.00124163 , 0 , 497 , 5 , 0
237 , 2.67238 , 1 , 832 , 6 , 2
237 , 0.0202 , 1 , 832 , 6 , 1
237 , -3.01827 , 0 , 843.7 , 7 , 2
237 , 0.148177 , 0 , 843.7 , 7 , 1
237 , 5.53911 , 1 , 1146 , 8 , 2
237 , 0.0412552 , 1 , 1146 , 8 , 1
237 , -5.91903 , 0 , 1141 , 9 , 2
237 , 0.288221 , 0 , 1141 , 9 , 1
237 , -0.271794 , 2 , 1252.7 , 10 , 2
237 , 0.274717 , 2 , 1252.7 , 10 , 1
237 , -7.08134 , 0 , 1266 , 11 , 2
237 , 0.345801 , 0 , 1266 , 11 , 1
237 , 8.55193 , 1 , 1479.6 , 12 , 2
237 , 0.0665015 , 1 , 1479.6 , 12 , 1
237 , -12.3667 , 3 , 1467.4 , 13 , 2
237 , 0.263948 , 3 , 1467.4 , 13 , 1
237 , 13.5937 , 1 , 1973 , 14 , 2
237 , 0.106634 , 1 , 1973 , 14 , 1
237 , -15.2037 , 0 , 1960 , 15 , 2
237 , 0.662759 , 0 , 1960 , 15 , 1
238 , 1.43986e-05 , 1 , -16 , 0 , 0
238 , 2.22925e-07 , 0 , -21 , 1 , 0
238 , 0.000584801 , 1 , 131 , 2 , 0
238 , 0.000506187 , 0 , 151 , 3 , 0
238 , 7.57571e-05 , 1 , 477 , 4 , 0
238 , 0.00161576 , 0 , 497 , 5 , 0
238 , -9.178 , 1 , 832 , 6 , 2
238 , -0.00736069 , 1 , 832 , 6 , 1
238 , -1.264 , 0 , 843.7 , 7 , 2
238 , 0.0715315 , 0 , 843.7 , 7 , 1
238 , -19.0637 , 1 , 1146 , 8 , 2
238 , -0.0164541 , 1 , 1146 , 8 , 1
238 , -2.31315 , 0 , 1141 , 9 , 2
238 , 0.137408 , 0 , 1141 , 9 , 1
238 , -17.6808 , 2 , 1252.7 , 10 , 2
238 , 0.101328 , 2 , 1252.7 , 10 , 1
238 , -2.66072 , 0 , 1266 , 11 , 2
238 , 0.166267 , 0 , 1266 , 11 , 1
238 , -29.3672 , 1 , 1479.6 , 12 , 2
238 , -0.027378 , 1 , 1479.6 , 12 , 1
238 , 18.3939 , 3 , 1467.4 , 13 , 2
238 , 0.16954 , 3 , 1467.4 , 13 , 1
238 , -46.539 , 1 , 1973 , 14 , 2
238 , -0.0453178 , 1 , 1973 , 14 , 1
238 , -3.44973 , 0 , 1960 , 15 , 2
238 , 0.326838 , 0 , 1960 , 15 , 1
239 , -5.47452e-07 , 1 , -16 , 0 , 0
239 , -1.32298e-07 , 0 , -21 , 1 , 0
239 , 0.00072059 , 1 , 131 , 2 , 0
239 , 0.000360087 , 0 , 151 , 3 , 0
239 , 0.00752469 , 1 , 477 , 4 , 0
239 , 0.00494131 , 0 , 497 , 5 , 0
239 , 8.55671 , 1 , 832 , 6 , 2
239 , -0.0502793 , 1 , 832 , 6 , 1
239 , 3.94472 , 0 , 843.7 , 7 , 2
239 , 0.0377361 , 0 , 843.7 , 7 , 1
239 , 17.5964 , 1 , 1146 , 8 , 2
239 , -0.102305 , 1 , 1146 , 8 , 1
239 , 7.51386 , 0 , 1141 , 9 , 2
239 , 0.0735764 , 0 , 1141 , 9 , 1
239 , 21.1062 , 2 , 1252.7 , 10 , 2
239 , -0.0224553 , 2 , 1252.7 , 10 , 1
239 , 9.10808 , 0 , 1266 , 11 , 2
239 , 0.0900879 , 0 , 1266 , 11 , 1
239 , 28.382 , 1 , 1479.6 , 12 , 2
239 , -0.158158 , 1 , 1479.6 , 12 , 1
239 , -11.6198 , 3 , 1467.4 , 13 , 2
239 , 0.193649 , 3 , 1467.4 , 13 , 1
239 , 44.6726 , 1 , 1973 , 14 , 2
239 , -0.239829 , 1 , 1973 , 14 , 1
239 , 17.7595 , 0 , 1960 , 15 , 2
239 , 0.183807 , 0 , 1960 , 15 , 1
240 , -2.28737e-07 , 1 , -16 , 0 , 0
240 , -6.33165e-08 , 0 , -21 , 1 , 0
240 , 0.00118317 , 1 , 131 , 2 , 0
240 , -6.72217e-05 , 0 , 151 , 3 , 0
240 , 0.00210145 , 1 , 477 , 4 , 0
240 , -0.00037579 , 0 , 497 , 5 , 0
240 , -0.204799 , 1 , 832 , 6 , 2
240 , -0.204465 , 1 , 832 , 6 , 1
240 , -2.28839 , 0 , 843.7 , 7 , 2
240 , -2.21309 , 0 , 843.7 , 7 , 4936
240 , 0.200219 , 0 , 843.7 , 7 , 1
240 , -0.396942 , 1 , 1146 , 8 , 2
240 , -0.416765 , 1 , 1146 , 8 , 1
240 , -4.49198 , 0 , 1141 , 9 , 2
240 , 0.392566 , 0 , 1141 , 9 , 1
240 , -4.10358 , 2 , 1252.7 , 10 , 2
240 , -0.0175161 , 2 , 1252.7 , 10 , 1
240 , -5.42649 , 0 , 1266 , 11 , 2
240 , 0.473048 , 0 , 1266 , 11 , 1
240 , -0.639271 , 1 , 1479.6 , 12 , 2
240 , -0.642007 , 1 , 1479.6 , 12 , 1
240 , -4.44599 , 3 , 1467.4 , 13 , 2
240 , 0.874936 , 3 , 1467.4 , 13 , 1
240 , -1.02312 , 1 , 1973 , 14 , 2
240 , -0.973463 , 1 , 1973 , 14 , 1
240 , -10.5785 , 0 , 1960 , 15 , 2
240 , 0.923986 , 0 , 1960 , 15 , 1
241 , 1.62412e-05 , 1 , -16 , 0 , 0
241 , -1.84394e-08 , 0 , -21 , 1 , 0
241 , 0.000368815 , 1 , 131 , 2 , 0
241 , -8.3342e-05 , 0 , 151 , 3 , 0
241 , -0.00192969 , 1 , 477 , 4 , 0
241 , 0.00349589 , 0 , 497 , 5 , 0
241 , 0.975333 , 1 , 832 , 6 , 2
241 , -0.0945149 , 1 , 832 , 6 , 1
241 , 6.07178 , 0 , 843.7 , 7 , 2
241 , -0.0533612 , 0 , 843.7 , 7 , 1
241 , 2.05267 , 1 , 1146 , 8 , 2
241 , -0.192106 , 1 , 1146 , 8 , 1
241 , 11.6335 , 0 , 1141 , 9 , 2
241 , -0.10201 , 0 , 1141 , 9 , 1
241 , 11.4091 , 2 , 1252.7 , 10 , 2
241 , -0.243871 , 2 , 1252.7 , 10 , 1
241 , 13.9662 , 0 , 1266 , 11 , 2
241 , -0.121096 , 0 , 1266 , 11 , 1
241 , 3.05953 , 1 , 1479.6 , 12 , 2
241 , -0.297146 , 1 , 1479.6 , 12 , 1
241 , 10.4636 , 3 , 1467.4 , 13 , 2
241 , 0.0998328 , 3 , 1467.4 , 13 , 1
241 , 4.47605 , 1 , 1973 , 14 , 2
241 , -0.448562 , 1 , 1973 , 14 , 1
241 , 27.416 , 0 , 1960 , 15 , 2
241 , -0.22645 , 0 , 1960 , 15 , 1
242 , -3.00456e-06 , 1 , -16 , 0 , 0
242 , 10.8125 , 1 , -16 , 0 , 2837
242 , 8.58941e-07 , 0 , -21 , 1 , 0
242 , -0.145338 , 0 , -21 , 1 , 2837
242 , 0.000250985 , 1 , 131 , 2 , 0
242 , 0.000775769 , 0 , 151 , 3 , 0
242 , -0.0026445 , 1 , 477 , 4 , 0
242 , 2.55275e-05 , 0 , 497 , 5 , 0
242 , 2.37157 , 1 , 832 , 6 , 2
242 , 0.0544195 , 1 , 832 , 6 , 1
242 , 0.0532612 , 1 , 832 , 6 , 2836
242 , 2.54675 , 0 , 843.7 , 7 , 2
242 , 0.170219 , 0 , 843.7 , 7 , 1
242 , 10.3042 , 0 , 843.7 , 7 , 2836
242 , 4.81796 , 1 , 1146 , 8 , 2
242 , 0.112418 , 1 , 1146 , 8 , 1
242 , 4.95087 , 0 , 1141 , 9 , 2
242 , 0.329817 , 0 , 1141 , 9 , 1
242 , 8.15153 , 2 , 1252.7 , 10 , 2
242 , 0.369312 , 2 , 1252.7 , 10 , 1
242 , 5.96939 , 0 , 1266 , 11 , 2
242 , 5.97435 , 0 , 1266 , 11 , 2007
242 , 0.397531 , 0 , 1266 , 11 , 1
242 , 7.73333 , 1 , 1479.6 , 12 , 2
242 , -10.211 , 1 , 1479.6 , 12 , 2007
242 , 0.174368 , 1 , 1479.6 , 12 , 1
242 , -0.106936 , 3 , 1467.4 , 13 , 2
242 , 18.5004 , 3 , 1467.4 , 13 , 2007
242 , 0.23645 , 3 , 1467.4 , 13 , 1
242 , 12.391 , 1 , 1973 , 14 , 2
242 , 0.262002 , 1 , 1973 , 14 , 1
242 , 11.1673 , 0 , 1960 , 15 , 2
242 , 0.774296 , 0 , 1960 , 15 , 1
243 , 1.22902e-05 , 1 , -16 , 0 , 0
243 , 3.69447e-08 , 0 , -21 , 1 , 0
243 , 0.000871599 , 1 , 131 , 2 , 0
243 , -0.00112839 , 0 , 151 , 3 , 0
243 , 0.00247277 , 1 , 477 , 4 , 0
243 , -0.00286361 , 0 , 497 , 5 , 0
243 , 9.95531 , 1 , 832 , 6 , 2
243 , 0.000781018 , 1 , 832 , 6 , 1
243 , 1.64711 , 0 , 843.7 , 7 , 2
243 , -0.0685881 , 0 , 843.7 , 7 , 1
243 , 20.0552 , 1 , 1146 , 8 , 2
243 , 0.00317367 , 1 , 1146 , 8 , 1
243 , 3.14583 , 0 , 1141 , 9 , 2
243 , -0.134348 , 0 , 1141 , 9 , 1
243 , 19.4012 , 2 , 1252.7 , 10 , 2
243 , -0.110285 , 2 , 1252.7 , 10 , 1
243 , 3.94645 , 0 , 1266 , 11 , 2
243 , -0.161884 , 0 , 1266 , 11 , 1
243 , 31.4931 , 1 , 1479.6 , 12 , 2
243 , 0.00197295 , 1 , 1479.6 , 12 , 1
243 , -18.0676 , 3 , 1467.4 , 13 , 2
243 , -0.145911 , 3 , 1467.4 , 13 , 1
243 , 0.000964705 , 1 , 1973 , 14 , 1
243 , -0.308967 , 0 , 1960 , 15 , 1
244 , 5.88961e-05 , 1 , -16 , 0 , 0
244 , -2.84427e-07 , 0 , -21 , 1 , 0
244 , 0.00262036 , 1 , 131 , 2 , 0
244 , 0.000635918 , 0 , 151 , 3 , 0
244 , 0.0118646 , 1 , 477 , 4 , 0
244 , 0.00114238 , 0 , 497 , 5 , 0
244 , 6.95857 , 1 , 832 , 6 , 2
244 , -0.0748484 , 1 , 832 , 6 , 1
244 , -4.89339 , 0 , 843.7 , 7 , 2
244 , -0.028439 , 0 , 843.7 , 7 , 1
244 , 14.3073 , 1 , 1146 , 8 , 2
244 , -0.155345 , 1 , 1146 , 8 , 1
244 , -9.46383 , 0 , 1141 , 9 , 2
244 , -0.0541724 , 0 , 1141 , 9 , 1
244 , 4.057 , 2 , 1252.7 , 10 , 2
244 , -0.176268 , 2 , 1252.7 , 10 , 1
244 , -11.3185 , 0 , 1266 , 11 , 2
244 , -0.0648618 , 0 , 1266 , 11 , 1
244 , 21.993 , 1 , 1479.6 , 12 , 2
244 , -0.24946 , 1 , 1479.6 , 12 , 1
244 , -25.2077 , 3 , 1467.4 , 13 , 2
244 , 0.116701 , 3 , 1467.4 , 13 , 1
244 , 33.4646 , 1 , 1973 , 14 , 2
244 , -0.389078 , 1 , 1973 , 14 , 1
244 , -21.021 , 0 , 1960 , 15 , 2
244 , -0.118784 , 0 , 1960 , 15 , 1
245 , 2.53881e-05 , 1 , -16 , 0 , 0
245 , -3.17132e-08 , 0 , -21 , 1 , 0
245 , 0.000391575 , 1 , 131 , 2 , 0
245 , -0.000522606 , 0 , 151 , 3 , 0
245 , -0.00203913 , 1 , 477 , 4 , 0
245 , 0.000134993 , 0 , 497 , 5 , 0
245 , 6.63069 , 1 , 832 , 6 , 2
245 , -0.0202488 , 1 , 832 , 6 , 1
245 , 1.52843 , 0 , 843.7 , 7 , 2
245 , 0.0911805 , 0 , 843.7 , 7 , 1
245 , 13.5751 , 1 , 1146 , 8 , 2
245 , -0.0399238 , 1 , 1146 , 8 , 1
245 , 2.77337 , 0 , 1141 , 9 , 2
245 , 0.181007 , 0 , 1141 , 9 , 1
245 , 13.4812 , 2 , 1252.7 , 10 , 2
245 , 0.119699 , 2 , 1252.7 , 10 , 1
245 , 3.23375 , 0 , 1266 , 11 , 2
